filename	FlatField	Position	group	acq	frame	TimestampImage	XY	PixelSize	PlateType	Z	Zindex	Objective	Exposure	Channel	Fluorophore	Skip	illumOnly	TimestampFrame
img_000000049_GFP_000.tif	GFP_20xHighNA	here	here	Dish1_1	50	737359.5115804514	-79717                  13725	0.3136	Microfluidics Wounding Device Ver 3.0	7476.317		3-Plan-Apochromat 20x/0.8 M27	100	GFP	ExRai_ABKAR	1	0	737359.5115798148
img_000000050_ExRai_405_000.tif	GFP_20xHighNA	here	here	Dish1_1	51	737359.5119229051	-79717                  13725	0.3136	Microfluidics Wounding Device Ver 3.0	7476.317		3-Plan-Apochromat 20x/0.8 M27	100	ExRai_405	ExRai_ABKAR	1	0	737359.5119236284
img_000000050_GFP_000.tif	GFP_20xHighNA	here	here	Dish1_1	51	737359.5119243518	-79717                  13725	0.3136	Microfluidics Wounding Device Ver 3.0	7476.317		3-Plan-Apochromat 20x/0.8 M27	100	GFP	ExRai_ABKAR	1	0	737359.5119236284
img_000000051_ExRai_405_000.tif	GFP_20xHighNA	here	here	Dish1_1	52	737359.5122701388	-79717                  13725	0.3136	Microfluidics Wounding Device Ver 3.0	7476.317		3-Plan-Apochromat 20x/0.8 M27	100	ExRai_405	ExRai_ABKAR	1	0	737359.5122708449
img_000000051_GFP_000.tif	GFP_20xHighNA	here	here	Dish1_1	52	737359.512271551	-79717                  13725	0.3136	Microfluidics Wounding Device Ver 3.0	7476.317		3-Plan-Apochromat 20x/0.8 M27	100	GFP	ExRai_ABKAR	1	0	737359.5122708449
img_000000052_ExRai_405_000.tif	GFP_20xHighNA	here	here	Dish1_1	53	737359.512618125	-79717                  13725	0.3136	Microfluidics Wounding Device Ver 3.0	7476.317		3-Plan-Apochromat 20x/0.8 M27	100	ExRai_405	ExRai_ABKAR	1	0	737359.5126187962
img_000000052_GFP_000.tif	GFP_20xHighNA	here	here	Dish1_1	53	737359.5126194676	-79717                  13725	0.3136	Microfluidics Wounding Device Ver 3.0	7476.317		3-Plan-Apochromat 20x/0.8 M27	100	GFP	ExRai_ABKAR	1	0	737359.5126187962
img_000000053_ExRai_405_000.tif	GFP_20xHighNA	here	here	Dish1_1	54	737359.5129646991	-79717                  13725	0.3136	Microfluidics Wounding Device Ver 3.0	7476.317		3-Plan-Apochromat 20x/0.8 M27	100	ExRai_405	ExRai_ABKAR	1	0	737359.5129653646
img_000000053_GFP_000.tif	GFP_20xHighNA	here	here	Dish1_1	54	737359.51296603	-79717                  13725	0.3136	Microfluidics Wounding Device Ver 3.0	7476.317		3-Plan-Apochromat 20x/0.8 M27	100	GFP	ExRai_ABKAR	1	0	737359.5129653646
img_000000054_ExRai_405_000.tif	GFP_20xHighNA	here	here	Dish1_1	55	737359.5133139815	-79717                  13725	0.3136	Microfluidics Wounding Device Ver 3.0	7475.976000000001		3-Plan-Apochromat 20x/0.8 M27	100	ExRai_405	ExRai_ABKAR	1	0	737359.5133146991
img_000000054_GFP_000.tif	GFP_20xHighNA	here	here	Dish1_1	55	737359.5133154166	-79717                  13725	0.3136	Microfluidics Wounding Device Ver 3.0	7475.976000000001		3-Plan-Apochromat 20x/0.8 M27	100	GFP	ExRai_ABKAR	1	0	737359.5133146991
img_000000055_ExRai_405_000.tif	GFP_20xHighNA	here	here	Dish1_1	56	737359.5136590509	-79717                  13725	0.3136	Microfluidics Wounding Device Ver 3.0	7475.976000000001		3-Plan-Apochromat 20x/0.8 M27	100	ExRai_405	ExRai_ABKAR	1	0	737359.5136597107
img_000000055_GFP_000.tif	GFP_20xHighNA	here	here	Dish1_1	56	737359.5136603704	-79717                  13725	0.3136	Microfluidics Wounding Device Ver 3.0	7475.976000000001		3-Plan-Apochromat 20x/0.8 M27	100	GFP	ExRai_ABKAR	1	0	737359.5136597107
img_000000056_ExRai_405_000.tif	GFP_20xHighNA	here	here	Dish1_1	57	737359.5140071991	-79717                  13725	0.3136	Microfluidics Wounding Device Ver 3.0	7475.696		3-Plan-Apochromat 20x/0.8 M27	100	ExRai_405	ExRai_ABKAR	1	0	737359.514007934
img_000000056_GFP_000.tif	GFP_20xHighNA	here	here	Dish1_1	57	737359.514008669	-79717                  13725	0.3136	Microfluidics Wounding Device Ver 3.0	7475.696		3-Plan-Apochromat 20x/0.8 M27	100	GFP	ExRai_ABKAR	1	0	737359.514007934
img_000000057_ExRai_405_000.tif	GFP_20xHighNA	here	here	Dish1_1	58	737359.5143530555	-79717                  13725	0.3136	Microfluidics Wounding Device Ver 3.0	7475.696		3-Plan-Apochromat 20x/0.8 M27	100	ExRai_405	ExRai_ABKAR	1	0	737359.5143537963
img_000000057_GFP_000.tif	GFP_20xHighNA	here	here	Dish1_1	58	737359.514354537	-79717                  13725	0.3136	Microfluidics Wounding Device Ver 3.0	7475.696		3-Plan-Apochromat 20x/0.8 M27	100	GFP	ExRai_ABKAR	1	0	737359.5143537963
img_000000058_ExRai_405_000.tif	GFP_20xHighNA	here	here	Dish1_1	59	737359.514701794	-79717                  13725	0.3136	Microfluidics Wounding Device Ver 3.0	7475.696		3-Plan-Apochromat 20x/0.8 M27	100	ExRai_405	ExRai_ABKAR	1	0	737359.5147025116
img_000000058_GFP_000.tif	GFP_20xHighNA	here	here	Dish1_1	59	737359.5147032292	-79717                  13725	0.3136	Microfluidics Wounding Device Ver 3.0	7475.696		3-Plan-Apochromat 20x/0.8 M27	100	GFP	ExRai_ABKAR	1	0	737359.5147025116
img_000000059_ExRai_405_000.tif	GFP_20xHighNA	here	here	Dish1_1	60	737359.5150476621	-79717                  13725	0.3136	Microfluidics Wounding Device Ver 3.0	7475.696		3-Plan-Apochromat 20x/0.8 M27	100	ExRai_405	ExRai_ABKAR	1	0	737359.5150483333
img_000000059_GFP_000.tif	GFP_20xHighNA	here	here	Dish1_1	60	737359.5150490046	-79717                  13725	0.3136	Microfluidics Wounding Device Ver 3.0	7475.696		3-Plan-Apochromat 20x/0.8 M27	100	GFP	ExRai_ABKAR	1	0	737359.5150483333
img_000000060_ExRai_405_000.tif	GFP_20xHighNA	here	here	Dish1_1	61	737359.5154000232	-79717                  13725	0.3136	Microfluidics Wounding Device Ver 3.0	7475.277		3-Plan-Apochromat 20x/0.8 M27	100	ExRai_405	ExRai_ABKAR	1	0	737359.5154007061
img_000000060_GFP_000.tif	GFP_20xHighNA	here	here	Dish1_1	61	737359.5154013889	-79717                  13725	0.3136	Microfluidics Wounding Device Ver 3.0	7475.277		3-Plan-Apochromat 20x/0.8 M27	100	GFP	ExRai_ABKAR	1	0	737359.5154007061
